no,post_url,akun,comment
236,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ziafzaabc,kalo pecinta heean pasti ngubur jir gaakan digeletakin gitu seenaknyaa heuuu 😭
237,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,All in Loved,"KA pliss pake masker, bajunya full body bisa ga biar amann😭😭"
238,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,SitiAjaa19,"Mulia banget niat dan tindakan kalian. Semoga Tuhan selalu melindungi kalian dimanapun kalian berada yaa 🌷
Terima kasih dan terus menjadi inspirasi dalam berbuat baik ya"
239,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🌊📸~*qiyyz mhk*~📸🌊,persahabatan yang ku inginkan...😔
240,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🪵🪚,pandrawa gausa ke Medan soalnya udh bersih Sebesi besinya
261,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Yustika Sw🌸,pas muntah knp di vidio😭
262,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,mb Zalo,"komennya sakit banget.
keep healthy pandawara❤️❤️"
263,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,upsss,hal yg bikin gua sedih jadi warga Indonesia tuh waktu buka komentar disetiap vid pandawara🥺🥺
264,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,MARSZEL UCHIHA,kok komen nya pada begini ya🙂
265,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,missmatcha,"sejak kapan membersihkan sungai jadi tugas pandawara😭
miris banget sdm negara ini"
266,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,PESAN KHUSUS,pandawara tolong bersihkan sungai kami
267,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,mikah&labqi,anggota Pandawara amalnya luar biasa banget..
268,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,rokperii,yg bunga jasad hewan di sungai pikirannya kemana siihh😭😭😭😭
269,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Adam🙋,Bukan nya di kubur malah di buang di sungai 😭
270,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,f,salut bgtttt pandawara🥺❤️
271,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🤡.,ya Allah semoga pandawara selalu diberi keshatan
272,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sypoo ee,pandawara di lewatin ular piton 8 meter kabarin kalo biru
273,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,creamylatte🧋,gua udah parno mayat manusia 😭
274,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ziafzaabc,kalo pecinta heean pasti ngubur jir gaakan digeletakin gitu seenaknyaa heuuu 😭
275,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,All in Loved,"KA pliss pake masker, bajunya full body bisa ga biar amann😭😭"
276,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,SitiAjaa19,"Mulia banget niat dan tindakan kalian. Semoga Tuhan selalu melindungi kalian dimanapun kalian berada yaa 🌷
Terima kasih dan terus menjadi inspirasi dalam berbuat baik ya"
277,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🌊📸~*qiyyz mhk*~📸🌊,persahabatan yang ku inginkan...😔
278,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🪵🪚,pandrawa gausa ke Medan soalnya udh bersih Sebesi besinya
279,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oktaviani0694,ini seriusan pada koment gini ?? astagfirullah
280,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝟐𝟏𝟓 nvmonz,siapa yang nonton ini pas malem 1 suro jum'at kliwon?
281,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,mb Zalo,"komennya sakit banget.
keep healthy pandawara❤️❤️"
282,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,upsss,hal yg bikin gua sedih jadi warga Indonesia tuh waktu buka komentar disetiap vid pandawara🥺🥺
283,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,MARSZEL UCHIHA,kok komen nya pada begini ya🙂
284,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,missmatcha,"sejak kapan membersihkan sungai jadi tugas pandawara😭
miris banget sdm negara ini"
285,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,PESAN KHUSUS,pandawara tolong bersihkan sungai kami
286,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,mikah&labqi,anggota Pandawara amalnya luar biasa banget..
287,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,rokperii,yg bunga jasad hewan di sungai pikirannya kemana siihh😭😭😭😭
288,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Adam🙋,Bukan nya di kubur malah di buang di sungai 😭
289,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,f,salut bgtttt pandawara🥺❤️
290,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🤡.,ya Allah semoga pandawara selalu diberi keshatan
291,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sypoo ee,pandawara di lewatin ular piton 8 meter kabarin kalo biru
292,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,creamylatte🧋,gua udah parno mayat manusia 😭
293,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ziafzaabc,kalo pecinta heean pasti ngubur jir gaakan digeletakin gitu seenaknyaa heuuu 😭
294,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,All in Loved,"KA pliss pake masker, bajunya full body bisa ga biar amann😭😭"
295,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,SitiAjaa19,"Mulia banget niat dan tindakan kalian. Semoga Tuhan selalu melindungi kalian dimanapun kalian berada yaa 🌷
Terima kasih dan terus menjadi inspirasi dalam berbuat baik ya"
296,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🌊📸~*qiyyz mhk*~📸🌊,persahabatan yang ku inginkan...😔
297,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🪵🪚,pandrawa gausa ke Medan soalnya udh bersih Sebesi besinya
298,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oktaviani0694,ini seriusan pada koment gini ?? astagfirullah
299,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝟐𝟏𝟓 nvmonz,siapa yang nonton ini pas malem 1 suro jum'at kliwon?
300,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,paddlepopraibow🍦,komennya kenapa gini 🥲
301,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,upsss,hal yg bikin gua sedih jadi warga Indonesia tuh waktu buka komentar disetiap vid pandawara🥺🥺
302,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,MARSZEL UCHIHA,kok komen nya pada begini ya🙂
303,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,missmatcha,"sejak kapan membersihkan sungai jadi tugas pandawara😭
miris banget sdm negara ini"
304,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,PESAN KHUSUS,pandawara tolong bersihkan sungai kami
305,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,mikah&labqi,anggota Pandawara amalnya luar biasa banget..
306,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,rokperii,yg bunga jasad hewan di sungai pikirannya kemana siihh😭😭😭😭
307,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Adam🙋,Bukan nya di kubur malah di buang di sungai 😭
308,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,f,salut bgtttt pandawara🥺❤️
309,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🤡.,ya Allah semoga pandawara selalu diberi keshatan
310,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sypoo ee,pandawara di lewatin ular piton 8 meter kabarin kalo biru
311,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,creamylatte🧋,gua udah parno mayat manusia 😭
312,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ziafzaabc,kalo pecinta heean pasti ngubur jir gaakan digeletakin gitu seenaknyaa heuuu 😭
313,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,All in Loved,"KA pliss pake masker, bajunya full body bisa ga biar amann😭😭"
314,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,SitiAjaa19,"Mulia banget niat dan tindakan kalian. Semoga Tuhan selalu melindungi kalian dimanapun kalian berada yaa 🌷
Terima kasih dan terus menjadi inspirasi dalam berbuat baik ya"
315,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🌊📸~*qiyyz mhk*~📸🌊,persahabatan yang ku inginkan...😔
316,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🪵🪚,pandrawa gausa ke Medan soalnya udh bersih Sebesi besinya
317,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oktaviani0694,ini seriusan pada koment gini ?? astagfirullah
318,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝟐𝟏𝟓 nvmonz,siapa yang nonton ini pas malem 1 suro jum'at kliwon?
319,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,paddlepopraibow🍦,komennya kenapa gini 🥲
320,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,uyeyy,)
321,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,MARSZEL UCHIHA,kok komen nya pada begini ya🙂
322,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,missmatcha,"sejak kapan membersihkan sungai jadi tugas pandawara😭
miris banget sdm negara ini"
323,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,PESAN KHUSUS,pandawara tolong bersihkan sungai kami
324,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,mikah&labqi,anggota Pandawara amalnya luar biasa banget..
325,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,rokperii,yg bunga jasad hewan di sungai pikirannya kemana siihh😭😭😭😭
326,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Adam🙋,Bukan nya di kubur malah di buang di sungai 😭
327,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,f,salut bgtttt pandawara🥺❤️
328,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🤡.,ya Allah semoga pandawara selalu diberi keshatan
329,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sypoo ee,pandawara di lewatin ular piton 8 meter kabarin kalo biru
330,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,creamylatte🧋,gua udah parno mayat manusia 😭
331,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ziafzaabc,kalo pecinta heean pasti ngubur jir gaakan digeletakin gitu seenaknyaa heuuu 😭
332,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,All in Loved,"KA pliss pake masker, bajunya full body bisa ga biar amann😭😭"
333,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,SitiAjaa19,"Mulia banget niat dan tindakan kalian. Semoga Tuhan selalu melindungi kalian dimanapun kalian berada yaa 🌷
Terima kasih dan terus menjadi inspirasi dalam berbuat baik ya"
334,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🌊📸~*qiyyz mhk*~📸🌊,persahabatan yang ku inginkan...😔
335,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🪵🪚,pandrawa gausa ke Medan soalnya udh bersih Sebesi besinya
336,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oktaviani0694,ini seriusan pada koment gini ?? astagfirullah
337,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝟐𝟏𝟓 nvmonz,siapa yang nonton ini pas malem 1 suro jum'at kliwon?
338,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,paddlepopraibow🍦,komennya kenapa gini 🥲
339,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,uyeyy,)
340,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,it's me elda,"di indo tuh banyak orang yang belom ngerti cara membedakan sampah, ya gimana mau ngerti begitu, buang sampahnya aja masih sembarangan"
358,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Pandawara dibuat untuk ningkatin kesadaran masyarakat guys bkn kita normalisasiin itu tugasnya mereka,)
361,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,PESAN KHUSUS,pandawara tolong bersihkan sungai kami
362,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,mikah&labqi,anggota Pandawara amalnya luar biasa banget..
363,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,rokperii,yg bunga jasad hewan di sungai pikirannya kemana siihh😭😭😭😭
364,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Adam🙋,Bukan nya di kubur malah di buang di sungai 😭
365,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,f,salut bgtttt pandawara🥺❤️
366,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🤡.,ya Allah semoga pandawara selalu diberi keshatan
367,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sypoo ee,pandawara di lewatin ular piton 8 meter kabarin kalo biru
368,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,creamylatte🧋,gua udah parno mayat manusia 😭
369,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ziafzaabc,kalo pecinta heean pasti ngubur jir gaakan digeletakin gitu seenaknyaa heuuu 😭
370,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,All in Loved,"KA pliss pake masker, bajunya full body bisa ga biar amann😭😭"
371,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,SitiAjaa19,"Mulia banget niat dan tindakan kalian. Semoga Tuhan selalu melindungi kalian dimanapun kalian berada yaa 🌷
Terima kasih dan terus menjadi inspirasi dalam berbuat baik ya"
372,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🌊📸~*qiyyz mhk*~📸🌊,persahabatan yang ku inginkan...😔
373,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🪵🪚,pandrawa gausa ke Medan soalnya udh bersih Sebesi besinya
374,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oktaviani0694,ini seriusan pada koment gini ?? astagfirullah
375,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝟐𝟏𝟓 nvmonz,siapa yang nonton ini pas malem 1 suro jum'at kliwon?
376,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,paddlepopraibow🍦,komennya kenapa gini 🥲
377,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,uyeyy,)
378,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,it's me elda,"di indo tuh banyak orang yang belom ngerti cara membedakan sampah, ya gimana mau ngerti begitu, buang sampahnya aja masih sembarangan"
379,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,$𝖙𝖊𝖛𝖆𝖓𝖎𝖆_💸,"respect sma Pandawara yg sanggup ngerjain sampe selesai, g kebayang deh seberapa berat nya klo di posisi Pandawara nya 😭😭"
380,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,──★ᑯ𝐥Ꙇɑɑ꩜,gw baru nyadar kalau gw ikut nutup idung 😂
381,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,mikah&labqi,anggota Pandawara amalnya luar biasa banget..
382,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,rokperii,yg bunga jasad hewan di sungai pikirannya kemana siihh😭😭😭😭
383,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Adam🙋,Bukan nya di kubur malah di buang di sungai 😭
384,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,f,salut bgtttt pandawara🥺❤️
385,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🤡.,ya Allah semoga pandawara selalu diberi keshatan
386,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sypoo ee,pandawara di lewatin ular piton 8 meter kabarin kalo biru
387,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,creamylatte🧋,gua udah parno mayat manusia 😭
388,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ziafzaabc,kalo pecinta heean pasti ngubur jir gaakan digeletakin gitu seenaknyaa heuuu 😭
389,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,All in Loved,"KA pliss pake masker, bajunya full body bisa ga biar amann😭😭"
390,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,SitiAjaa19,"Mulia banget niat dan tindakan kalian. Semoga Tuhan selalu melindungi kalian dimanapun kalian berada yaa 🌷
Terima kasih dan terus menjadi inspirasi dalam berbuat baik ya"
391,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🌊📸~*qiyyz mhk*~📸🌊,persahabatan yang ku inginkan...😔
